luz,jardin,sistema_de_seguridad,conservacion,vidrios_dobles,se_aceptan_mascotas,timestamp,carpinteria_interior,calefaccion,trastero,href,calle_asfaltada,tipo_de_casa,cocina_equipada,agua,emisiones,aire_acondicionado,terraza,armarios_empotrados,actualizacion,superficie,balcon,gastos_de_comunidad,urbanizado,superficie_construida,garaje,consumo,puerta_blindada,adaptado_a_personas_con_movilidad_reducida,identificador,ascensor,superficie_util,nombre,alcantarillado,planta,baños,portero_automatico,exterior,soleado,piscina,calle_alumbrada,precio_m2,precio,lavadero,orientacion,amueblado,interior,habitaciones,gas,tipo_suelo,carpinteria_exterior,superficie_solar,comedor,antiguedad,codigo_postal,ubicacion,agencia,chimenea,telefono
,Si,Si,En buen estado,,No,2025-02-21 12:46:05,Si,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-5099143055_511366/,,,Si,,Error al procesar emisiones,,Si,,2024-06-28,110.0,Si,,,110.0,,Error al procesar consumo,Si,Si,5099143055_511366,Si,100.0,"Apartamento en Carrer la Rábida, 1",,2.0,2.0,Si,Si,Si,Si,,9.0,1000.0,Si,SIN ESPECIFICAR,Si,,4.0,,Si,,,Si,Entre 30 y 50 años,,valencia,INMO SERVIMAR,,Si
,Si,Si,En buen estado,Si,,2025-02-21 12:49:01,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-platja_oliva-50899795446_519306/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-20,710.0,,,Si,710.0,Si,Error al procesar consumo,Si,,50899795446_519306,,470.0,Chalet unifamiliar en Platja d'Oliva,,,3.0,,,,Si,Si,2.0,1825.0,Si,SIN ESPECIFICAR,Si,,3.0,,,,840.0,Si,Entre 5 y 10 años,,valencia,SPAIN REALTY ESTATE,,
,Si,,En buen estado,,No,2025-02-21 12:51:16,,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-35003116300_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,55.0,,,,55.0,Si,Error al procesar consumo,,,35003116300_526695,Si,55.0,"Apartamento en Carrer Clot de la Mota, 23",,4.0,2.0,,Si,,Si,,2.0,128.0,,SIN ESPECIFICAR,Si,,2.0,,,,,Si,,,valencia,CONALQUILER.COM,,
,,,En buen estado,,No,2025-02-21 12:51:20,,,,https://www.pisos.com/alquilar/apartamento-raco_de_bellver-41743224432_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,49.0,,,,49.0,,Error al procesar consumo,,,41743224432_526695,Si,49.0,Apartamento en calle de las Ciudades Unidas,,1.0,1.0,,Si,,Si,,1.0,76.0,,SIN ESPECIFICAR,Si,,1.0,,,,,,,,valencia,CONALQUILER.COM,,
,,,En buen estado,,No,2025-02-21 12:52:23,,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-35091692710_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,45.0,,,,45.0,,Error al procesar consumo,,,35091692710_526695,Si,45.0,"Apartamento en Paseo Maritimo de Neptuno, nº 65",,2.0,1.0,,Si,,Si,,2.0,110.0,,SIN ESPECIFICAR,Si,,1.0,,,,,Si,,,valencia,CONALQUILER.COM,,
,Si,,En buen estado,,Si,2025-02-21 12:52:39,,,,https://www.pisos.com/alquilar/apartamento-oliva_nova-43348471319_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,65.0,,,,65.0,,Error al procesar consumo,,,43348471319_526695,,65.0,Apartamento en calle de Vermeer,,0.0,2.0,,Si,,Si,,1.0,108.0,,SIN ESPECIFICAR,Si,,3.0,,,,,,,,valencia,CONALQUILER.COM,,
,Si,,En buen estado,,Si,2025-02-21 12:52:51,,,,https://www.pisos.com/alquilar/apartamento-xeraco_centro_urbano-35848124399_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,82.0,,,,82.0,,Error al procesar consumo,,,35848124399_526695,Si,82.0,"Apartamento en Carrer de Vinyoles, 1",,5.0,2.0,,,,Si,,1.0,127.0,,SIN ESPECIFICAR,Si,,3.0,,,,,Si,,,valencia,CONALQUILER.COM,,
,Si,,En buen estado,,Si,2025-02-21 12:52:55,,,,https://www.pisos.com/alquilar/apartamento-playa_de_gandia-41731768486_526695/,,,Si,,Error al procesar emisiones,Si,Si,,2025-02-14,100.0,,,,100.0,,Error al procesar consumo,,,41731768486_526695,Si,100.0,Apartamento en calle del Vinalopó,,9.0,2.0,,Si,,Si,,1.0,120.0,,SIN ESPECIFICAR,Si,,3.0,,,,,,,,valencia,CONALQUILER.COM,,
,,,En buen estado,,Si,2025-02-21 12:53:06,,,,https://www.pisos.com/alquilar/apartamento-miramar_centro_urbano-41697299390_526695/,,,Si,,Error al procesar emisiones,,Si,,2025-02-14,75.0,,,,75.0,,Error al procesar consumo,,,41697299390_526695,Si,75.0,Apartamento en Carrer del Bovetar,,9.0,1.0,,Si,,Si,,1.0,83.0,,SIN ESPECIFICAR,Si,,2.0,,,,,,,,valencia,CONALQUILER.COM,,
,,,A estrenar,Si,,2025-02-21 12:54:37,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-97580267584_999170/,,,Si,,"E, E",,,Si,2025-01-22,44.0,,,,44.0,Si,"E, E",Si,Si,97580267584_999170,Si,37.0,"Piso en calle Rio Maguleiro, nº 4",,2.0,1.0,Si,Si,Si,,,11.0,490.0,,NORESTE,Si,,1.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,En buen estado,,No,2025-02-21 12:54:40,,,,https://www.pisos.com/alquilar/casa-esteiro-42597300129_527935/,,,,,"F, E",,,,2025-02-20,105.0,,,,105.0,,"F, E",,,42597300129_527935,,104.0,"Casa en calle Tal, nº 21",,,2.0,,,,,,,100.0,,SIN ESPECIFICAR,,,6.0,,,,700.0,,,,a_coruna,MIL CASAS INMOBILIARIA,,
,,,A estrenar,,,2025-02-21 12:54:41,,,,https://www.pisos.com/alquilar/casa-beneso_portosin-42593481754_527935/,,,,,"E, E",,,,2025-02-20,100.0,,,,100.0,,"E, E",,,42593481754_527935,,99.0,"Casa en calle David Mariño Ramos, 54",,,3.0,,,,,,1.0,175.0,,SIN ESPECIFICAR,,,3.0,,,,,,Entre 5 y 10 años,,a_coruna,MIL CASAS INMOBILIARIA,,
,,,A estrenar,Si,,2025-02-21 12:54:42,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856908343126_109700/,,,Si,Si,"E, E",,Si,Si,2024-12-18,83.0,Si,,,83.0,Si,"E, E",Si,Si,945856908343126_109700,Si,70.0,"Piso en calle del Río Sil, nº 25",,4.0,2.0,Si,,Si,,,6.0,560.0,Si,ESTE,Si,,2.0,,Si,Si,,Si,Menos de 5 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:42,,Si,Si,https://www.pisos.com/alquilar/piso-carino_centro_urbano-9246773760_999170/,,,Si,,"E, E",,,Si,2025-01-22,52.0,,,,52.0,Si,"E, E",Si,,9246773760_999170,Si,42.0,"Piso en calle del Río Sil, 6",,2.0,1.0,Si,Si,,,,9.0,490.0,,SIN ESPECIFICAR,Si,,1.0,,Si,Si,,,Menos de 5 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:42,,Si,Si,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856909275779_109700/,,,Si,Si,"E, E",,Si,Si,2024-12-18,70.0,Si,,,70.0,Si,"E, E",Si,Si,945856909275779_109700,Si,60.0,"Piso en calle del Río Sil, nº 22",,4.0,1.0,Si,,Si,,,8.0,560.0,,ESTE,Si,,2.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:43,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856909204477_109700/,,,Si,Si,"E, E",,,Si,2024-12-18,70.0,Si,,,70.0,Si,"E, E",Si,Si,945856909204477_109700,Si,60.0,Piso en Avenida de la Constitución,,4.0,2.0,,,Si,,,6.0,420.0,,SUR,Si,,2.0,,Si,Si,,Si,Menos de 5 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:46,,Si,Si,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856908343141_109700/,,,Si,Si,"E, E",,,Si,2024-12-18,65.0,Si,,,65.0,Si,"E, E",Si,Si,945856908343141_109700,Si,55.0,Piso en Avenida de la Constitución,,3.0,2.0,Si,Si,Si,,,7.0,490.0,,SUR,Si,,2.0,,Si,Si,,Si,Menos de 5 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:47,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856909236557_109700/,,,Si,Si,"F, E",,,Si,2024-12-18,45.0,,,,45.0,,"F, E",Si,,945856909236557_109700,Si,38.0,Piso en calle del Río Sil,,2.0,1.0,Si,,Si,,,9.0,420.0,,SIN ESPECIFICAR,Si,,1.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:48,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-94200187190_999170/,,,Si,,"E, E",,Si,Si,2024-12-18,55.0,,,,55.0,Si,"E, E",Si,,94200187190_999170,Si,50.0,Piso en Avenida de la Constitución,,1.0,1.0,Si,Si,Si,,,8.0,490.0,Si,SIN ESPECIFICAR,Si,,1.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,Si,,En buen estado,,,2025-02-21 12:54:48,,,,https://www.pisos.com/alquilar/casa_unifamiliar-a_cruz_do_mexillon-945856909471158_109700/,Si,Unifamiliar,Si,Si,"G, G",,Si,Si,2024-12-18,120.0,,,,120.0,,"G, G",Si,,945856909471158_109700,,100.0,Casa unifamiliar en calle Sismundi,,,1.0,,,,,,4.0,490.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,500.0,Si,Entre 20 y 30 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,En buen estado,Si,No,2025-02-21 12:54:48,,Si,,https://www.pisos.com/alquilar/casa-carino_centro_urbano-43394768394_999170/,Si,,Si,,"F, F",,,Si,2025-01-22,70.0,,,Si,70.0,,"F, F",,,43394768394_999170,,65.0,Casa en calle Reverendo Jesus Crecente Veiga,,,2.0,,,,,Si,6.0,420.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,,,a_coruna,INMOBILIARIA TRINQUETE,,
,Si,,En buen estado,,No,2025-02-21 12:54:49,,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-porto_do_son_centro_urbano-45890656113_524515/,Si,,Si,,Error al procesar emisiones,,Si,,2025-02-08,150.0,,,Si,150.0,Si,Error al procesar consumo,,,45890656113_524515,,100.0,Chalet unifamiliar en calle Loreto,,,1.0,,,,,Si,26.0,3950.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,3000.0,Si,Entre 30 y 50 años,,a_coruna,CONSULTORIA DC  (Inmuebles dConfianza),,
,,,A estrenar,Si,,2025-02-21 12:54:49,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-945856909166449_109700/,,,Si,Si,"E, E",,,Si,2024-12-18,70.0,Si,,,70.0,Si,"E, E",Si,Si,945856909166449_109700,Si,65.0,Piso en Avenida de la Constitución,,4.0,2.0,Si,,Si,,,7.0,490.0,Si,SUR,,,2.0,,Si,Si,,Si,Menos de 5 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,,,2025-02-21 12:54:50,,Si,,https://www.pisos.com/alquilar/apartamento-carino_centro_urbano-13337584681_999170/,,,Si,,"G, E",,,Si,2024-12-18,45.0,,,,45.0,Si,"G, E",Si,,13337584681_999170,Si,43.0,Apartamento en Avenida de la Constitución,,5.0,1.0,Si,Si,Si,,,1.0,60.0,,SIN ESPECIFICAR,Si,,1.0,,Si,,,Si,,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,No,2025-02-21 12:54:51,Si,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-40869084171_999170/,,,Si,,"D, E",,,Si,2024-12-18,90.0,Si,,,90.0,,"D, E",Si,,40869084171_999170,Si,70.0,Piso en calle de Manuel Fraga Iribarne,,2.0,2.0,,Si,Si,,,7.0,665.0,Si,SUR,Si,,2.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,Si,,2025-02-21 12:54:52,,Si,,https://www.pisos.com/alquilar/piso-carino_centro_urbano-15072484278_999170/,,,Si,,"G, E",,,Si,2024-12-18,50.0,,,,50.0,,"G, E",Si,,15072484278_999170,Si,45.0,Piso en calle de Manuel Fraga Iribarne,,5.0,1.0,Si,Si,Si,,,1.0,70.0,,SIN ESPECIFICAR,Si,,1.0,,Si,Si,,Si,Entre 5 y 10 años,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,A estrenar,,,2025-02-21 12:54:57,,,,https://www.pisos.com/alquilar/casa_adosada-carino_centro_urbano-13350126254_999170/,,Adosada,,,"F, F",,,Si,2024-12-18,70.0,,,,70.0,,"F, F",,,13350126254_999170,,66.0,Casa adosada en calle de Santos,,,2.0,,,,,,,60.0,,SIN ESPECIFICAR,,,2.0,,Si,Si,,,,,a_coruna,INMOBILIARIA TRINQUETE,,
,,,En buen estado,Si,,2025-02-21 12:56:21,Si,Si,,https://www.pisos.com/alquilar/atico-aldan_san_cibran-90889051015_994503/,,,Si,,Error al procesar emisiones,,Si,,2025-01-27,80.0,Si,,,80.0,Si,Error al procesar consumo,Si,,90889051015_994503,Si,70.0,"Ático en Avenida Jose  Graña , nº 16",,3.0,1.0,Si,Si,Si,,,13.0,1050.0,Si,SIN ESPECIFICAR,Si,,2.0,,,,,Si,Entre 10 y 20 años,,pontevedra,SERVICIOS INMOBILIARIOS MAR DE ALDAN S.L.,,
,,,En buen estado,,,2025-02-21 12:56:23,Si,Si,,https://www.pisos.com/alquilar/atico-cangas_centro_urbano-50916002663_994503/,,,Si,,Error al procesar emisiones,,Si,Si,2025-01-31,80.0,,,,80.0,,Error al procesar consumo,Si,,50916002663_994503,Si,70.0,Ático en calle Feliz Ozamiz,,3.0,1.0,,Si,Si,,,11.0,900.0,Si,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,pontevedra,SERVICIOS INMOBILIARIOS MAR DE ALDAN S.L.,,
,,,En buen estado,Si,No,2025-02-21 12:56:23,Si,,,https://www.pisos.com/alquilar/piso-bueu_resto_parroquia-25910123525_994503/,,,Si,,Error al procesar emisiones,,,Si,2025-01-27,100.0,Si,,,100.0,Si,Error al procesar consumo,Si,,25910123525_994503,,90.0,Piso en  Bueu,,3.0,2.0,,Si,Si,,,22.0,2200.0,Si,ESTE,Si,,4.0,Si,Si,Si,,,Entre 20 y 30 años,,pontevedra,SERVICIOS INMOBILIARIOS MAR DE ALDAN S.L.,,
,,,En buen estado,Si,No,2025-02-21 12:56:47,Si,Si,,https://www.pisos.com/alquilar/atico-bueu_casco_urbano-40890773598_518396/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-15,80.0,,,,80.0,Si,Error al procesar consumo,Si,Si,40890773598_518396,Si,75.0,"Ático en Rúa Ramón Bares Interior, 12",,0.0,2.0,Si,Si,Si,,,33.0,2700.0,Si,SIN ESPECIFICAR,Si,,2.0,,,Si,,Si,Entre 10 y 20 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,
,,Si,Reformado,Si,,2025-02-21 12:57:01,Si,Si,,https://www.pisos.com/alquilar/piso-bueu_casco_urbano-94249261141_518396/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-20,150.0,Si,,,150.0,,Error al procesar consumo,Si,Si,94249261141_518396,Si,140.0,Piso en Bueu (Casco Urbano),,3.0,2.0,Si,Si,Si,,,22.0,3300.0,Si,SUROESTE,Si,,3.0,Si,Si,Si,,Si,Entre 10 y 20 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,
,,,En buen estado,,No,2025-02-21 12:57:02,,Si,,https://www.pisos.com/alquilar/piso-caldiguela_carril-41706747166_526662/,,,Si,,Error al procesar emisiones,,,Si,2025-01-28,111.0,Si,,,111.0,Si,Error al procesar consumo,,,41706747166_526662,,94.0,Piso en Avenida de López Ballesteros,,2.0,2.0,,,,,,2.0,250.0,,SIN ESPECIFICAR,Si,,3.0,,Si,,,,Entre 10 y 20 años,,pontevedra,FOGAR XESTION,,
,,,En buen estado,Si,Si,2025-02-21 12:57:03,Si,Si,,https://www.pisos.com/alquilar/piso-bueu_casco_urbano-6688712420_518396/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-14,85.0,,,,85.0,,Error al procesar consumo,Si,,6688712420_518396,Si,80.0,"Piso en Avenida de Marín, 16",,4.0,2.0,Si,Si,Si,,,18.0,1600.0,Si,SURESTE,Si,Si,3.0,Si,Si,Si,,Si,Entre 20 y 30 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,Si
,,,En buen estado,Si,No,2025-02-21 12:57:03,Si,Si,,https://www.pisos.com/alquilar/piso-bueu_resto_parroquia-33355355558_518396/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-17,90.0,Si,,,90.0,Si,Error al procesar consumo,Si,Si,33355355558_518396,Si,85.0,Piso en Bueu (Resto Parroquia),,3.0,2.0,Si,Si,Si,,,40.0,3600.0,Si,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,
,,,En buen estado,Si,,2025-02-21 12:57:12,Si,Si,,https://www.pisos.com/alquilar/piso-vilagarcia_de_arousa_centro_urbano-932865902_379200/,,,Si,,Error al procesar emisiones,,,Si,2025-02-17,95.0,,,,95.0,,Error al procesar consumo,,Si,932865902_379200,Si,95.0,Piso en calle del Arzobispo Gelmírez,,4.0,2.0,,,Si,,,5.0,500.0,Si,SIN ESPECIFICAR,Si,,3.0,,Si,Si,,Si,Entre 20 y 30 años,,pontevedra,XEIRA,,
,Si,,En buen estado,Si,No,2025-02-21 12:57:13,Si,,,https://www.pisos.com/alquilar/casa-cela_santa_maria-35860441958_518396/,Si,,Si,,Error al procesar emisiones,,Si,Si,2025-02-12,100.0,,,Si,100.0,Si,Error al procesar consumo,Si,Si,35860441958_518396,,100.0,"Casa en Camino de la Torre, 57",,,2.0,,,,,Si,43.0,4350.0,Si,SUROESTE,Si,,3.0,,Si,Si,400.0,Si,Entre 20 y 30 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,Si
,,,Reformado,,,2025-02-21 12:57:18,Si,Si,,https://www.pisos.com/alquilar/apartamento-vilagarcia_de_arousa_centro_urbano-51726378036_519501/,,,Si,,Error al procesar emisiones,,,Si,2025-02-06,112.0,Si,,,112.0,Si,Error al procesar consumo,,Si,51726378036_519501,Si,90.0,Apartamento en Vilagarcía de Arousa,,1.0,2.0,,Si,Si,,,25.0,2800.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,Entre 30 y 50 años,,pontevedra,Inmobiliaria Mariló,,
,Si,,En buen estado,Si,No,2025-02-21 12:57:18,,,,https://www.pisos.com/alquilar/casa-aguete-25877688952_518396/,Si,,Si,,Error al procesar emisiones,,,Si,2025-02-12,68.0,,,Si,68.0,Si,Error al procesar consumo,,Si,25877688952_518396,,60.0,Casa en Aguete,,,1.0,,,,Si,Si,48.0,3300.0,Si,SUROESTE,Si,,2.0,,Si,Si,200.0,Si,Entre 5 y 10 años,,pontevedra,MORRAZO HOUSING INMOBILIARIA,,
,Si,,A estrenar,,,2025-02-21 12:57:24,Si,,,https://www.pisos.com/alquilar/casa-o_porrino_centro_urbano-49258515351_500401/,Si,,Si,,"D, E",Si,Si,Si,2025-02-20,155.0,,,Si,155.0,,"D, E",Si,Si,49258515351_500401,,150.0,"Casa en calle de Fernández Areal, 56",,,3.0,,,,,Si,1.0,250.0,Si,SUR,Si,,4.0,,Si,Si,350.0,Si,Menos de 5 años,,pontevedra,GIA INMOBILIARIA PONTEVEDRA,,
,,,En buen estado,,No,2025-02-21 12:57:45,,Si,,https://www.pisos.com/alquilar/piso-vilagarcia_de_arousa_centro_urbano-40920945071_526662/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-21,117.0,,,,117.0,,Error al procesar consumo,,,40920945071_526662,,117.0,Piso en Rúa Alfredo Brañas,,1.0,2.0,,,,,,2.0,250.0,,SIN ESPECIFICAR,Si,,3.0,,Si,Si,,Si,Entre 20 y 30 años,,pontevedra,FOGAR XESTION,,
,Si,,En buen estado,,No,2025-02-21 12:57:45,,Si,,https://www.pisos.com/alquilar/chalet-meis_san_martin-39214950347_526662/,,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-21,3107.0,,,,3107.0,Si,Error al procesar consumo,,,39214950347_526662,,3107.0,Chalet en Camino Veiga Da Vila,,,6.0,,,,Si,,,700.0,Si,SIN ESPECIFICAR,Si,,6.0,,,Si,,Si,Entre 10 y 20 años,,pontevedra,FOGAR XESTION,,
,Si,Si,En buen estado,Si,Si,2025-02-21 12:58:29,Si,Si,,https://www.pisos.com/alquilar/chalet_unifamiliar-cala_en_bosch_serpentona-5902333653_517066/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-02-19,1000.0,,,Si,1000.0,Si,Error al procesar consumo,Si,Si,5902333653_517066,,600.0,Chalet unifamiliar en Urbanització del Cap d'Artrutx,,,3.0,,,,Si,Si,1.0,1900.0,,SUROESTE,Si,,4.0,Si,Si,Si,100.0,Si,Entre 5 y 10 años,,islas_baleares_illes_balears,INMOBILIARIA CARBAJOSA DE LA SAGRADA,,Si
,Si,Si,A estrenar,Si,No,2025-02-21 12:59:14,Si,Si,,https://www.pisos.com/alquilar/casa-cala_en_bosch_serpentona-21761769204_517066/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-01-28,75.0,,Si,Si,75.0,,Error al procesar consumo,Si,Si,21761769204_517066,,65.0,"Casa en Carrer del Sac, 14",,,1.0,,,,Si,Si,1.0,80.0,,SIN ESPECIFICAR,Si,,2.0,,Si,Si,150.0,Si,Entre 20 y 30 años,,islas_baleares_illes_balears,INMOBILIARIA CARBAJOSA DE LA SAGRADA,,
,Si,Si,A estrenar,Si,Si,2025-02-21 13:00:07,Si,Si,,https://www.pisos.com/alquilar/chalet-playa_blanca_yaiza-31755972948_515222/,Si,,Si,,Error al procesar emisiones,Si,Si,Si,2025-01-15,500.0,,,Si,500.0,Si,Error al procesar consumo,Si,Si,31755972948_515222,,110.0,"Chalet en calle Playa de La Cruz Playa Blanca Lanzarote, nº 32",,,2.0,,,,Si,Si,,320.0,Si,SURESTE,Si,,3.0,,Si,Si,750.0,Si,Entre 10 y 20 años,,las_palmas,FPG INMOCONSTRUCTORA,,Si
,Si,Si,Reformado,,No,2025-02-21 13:02:09,,,,https://www.pisos.com/alquilar/estudio-costa_del_silencio_las_galletas-35927391574_515244/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-02,35.0,,,,35.0,,Error al procesar consumo,Si,,35927391574_515244,,30.0,Estudio en Avenida de José Antonio Tavio,,0.0,1.0,,Si,Si,Si,,1.0,65.0,,ESTE,Si,,,,Si,Si,,Si,Entre 10 y 20 años,,santa_cruz_de_tenerife,BRAVO! Soluciones Inmobiliarias,,
,,,,,,2025-02-21 13:02:09,,,,https://www.pisos.com/alquilar/piso-los_cristianos38650-36740629947_108500/,,,,,Error al procesar emisiones,,,,2024-09-10,56.0,,,,56.0,,Error al procesar consumo,,,36740629947_108500,,55.0,Piso en Los Cristianos,,,1.0,,Si,,,,2.0,130.0,,SIN ESPECIFICAR,,,2.0,,,,,,,386500.0,santa_cruz_de_tenerife,OLXCANARIAS,,
,Si,,Reformado,,,2025-02-21 13:02:14,,,,https://www.pisos.com/alquilar/piso-costa_del_silencio_las_galletas38630-48338247401_515244/,,,Si,,Error al procesar emisiones,,Si,Si,2025-02-01,65.0,,,,65.0,,Error al procesar consumo,,,48338247401_515244,,60.0,Piso en calle Diana,,0.0,1.0,,Si,Si,Si,,1.0,70.0,,SIN ESPECIFICAR,Si,,1.0,,Si,Si,,Si,Entre 20 y 30 años,386300.0,santa_cruz_de_tenerife,BRAVO! Soluciones Inmobiliarias,,
,Si,,En buen estado,Si,No,2025-02-21 13:02:54,Si,Si,,https://www.pisos.com/alquilar/casa-bera_centro_urbano-47580563749_528727/,Si,,Si,,"C, C",,,,2025-02-21,95.0,,,Si,95.0,Si,"C, C",,,47580563749_528727,,85.0,"Casa en calle Suspelttiki, nº 13",,,1.0,,,,,,21.0,2000.0,Si,SIN ESPECIFICAR,Si,,2.0,,Si,Si,,Si,Entre 10 y 20 años,,navarra_nafarroa,Attari Servicios Inmobiliarios,,
,,,En buen estado,Si,,2025-02-21 13:03:41,,,,https://www.pisos.com/alquilar/piso-san_sebastian_donostia_gros20002-51742968095_993512/,,,Si,,Error al procesar emisiones,Si,,Si,2025-02-13,69.0,,,,69.0,,Error al procesar consumo,Si,,51742968095_993512,,59.0,"Piso en calle Oyarzun, nº 2",,2.0,1.0,,Si,,,,14.0,1000.0,,ESTE,Si,,2.0,,Si,Si,,,Más de 50 años,200020.0,guipuzcoa_gipuzkoa,INMOBILIARIA TERESA,,
,,,En buen estado,,No,2025-02-21 13:05:57,,Si,,https://www.pisos.com/alquilar/piso-oviedo_distrito_centro-40079382439_525282/,,,Si,,Error al procesar emisiones,,,Si,2023-12-21,75.0,,,,75.0,Si,Error al procesar consumo,Si,,40079382439_525282,Si,65.0,"Piso en calle de Fernando Alonso Díaz, 32",,5.0,2.0,Si,Si,,,,10.0,800.0,,SIN ESPECIFICAR,Si,,2.0,,Si,,,Si,Menos de 5 años,,oviedo,R2R CONSULTING INMOBILIARIO,,
,,,En buen estado,Si,,2025-02-21 13:06:13,Si,Si,,https://www.pisos.com/alquilar/piso-pumarin_teatinos-35031695794_500957/,,,Si,,"E, E",,Si,Si,2025-02-20,80.0,,,,80.0,,"E, E",Si,,35031695794_500957,,65.0,Piso en calle del Cabo Peñas,,2.0,2.0,Si,Si,Si,,,,60.0,,SURESTE,Si,,2.0,Si,Si,Si,,,Entre 20 y 30 años,,oviedo,Mas Gestion Inmobiliaria,,
,Si,,En buen estado,Si,,2025-02-21 13:06:26,Si,Si,,https://www.pisos.com/alquilar/piso-la_florida_las_campas33012-45869858314_500957/,,,Si,,Error al procesar emisiones,,,Si,2025-02-20,62.0,Si,,,62.0,,Error al procesar consumo,Si,Si,45869858314_500957,Si,53.0,Piso en La Florida-Las Campas,,0.0,1.0,Si,Si,Si,,,,60.0,,SUR,Si,,1.0,Si,Si,Si,,,Entre 10 y 20 años,330120.0,oviedo,Mas Gestion Inmobiliaria,,Si
,,,En buen estado,,No,2025-02-21 13:06:46,,Si,,https://www.pisos.com/alquilar/apartamento-centro_centro33205-40912730312_526695/,,,Si,,Error al procesar emisiones,,,,2025-02-14,31.0,,,,31.0,,Error al procesar consumo,,,40912730312_526695,,31.0,"Apartamento en calle de Covadonga, 4",,4.0,1.0,,,,,,5.0,168.0,,SIN ESPECIFICAR,Si,,1.0,,,,,,,332050.0,gijon_concejo_xixon_conceyu_gijon,CONALQUILER.COM,,
